서울특별시,종로구,기타비요식업,재희플라워,"서울특별시 종로구 새문안로3길 12, 지층 1호",2,꽃다발(대),50000~70000,50000
서울특별시,종로구,기타비요식업,재희플라워,"서울특별시 종로구 새문안로3길 12, 지층 1호",3,장미꽃 한송이,5000~9000,5000
서울특별시,종로구,기타요식업,세종커피,"서울특별시 종로구 세종대로23길 54, 지층 26호",1,아메리카노,2700,2700
서울특별시,종로구,기타요식업,세종커피,"서울특별시 종로구 세종대로23길 54, 지층 26호",2,카페라떼,3700,3700
서울특별시,종로구,기타요식업,세종커피,"서울특별시 종로구 세종대로23길 54, 지층 26호",3,에이드/스무디,4700,4700
서울특별시,종로구,한식,효자왕족발,서울특별시 종로구 자하문로 31-2,1,보쌈정식(점심),9000,9000
서울특별시,종로구,한식,효자왕족발,서울특별시 종로구 자하문로 31-2,2,쟁반막국수,9000,9000
서울특별시,종로구,기타요식업,토리베이커리,서울특별시 종로구 옥인길 30-3,1,막걸리식빵,4000,4000
서울특별시,종로구,기타요식업,토리베이커리,서울특별시 종로구 옥인길 30-3,2,화이트롤케이크,12000,12000
서울특별시,종로구,한식,서울풍경,서울특별시 종로구 북촌로5길 39,1,"정식 (제육,뚝불,고등어조림,된장찌개)",16000,16000
서울특별시,종로구,한식,서울풍경,서울특별시 종로구 북촌로5길 39,2,왕돈가스,11000,11000
서울특별시,종로구,한식,서울식당,서울특별시 종로구 창신길 50,1,백반,8000,8000
서울특별시,종로구,한식,진미김밥,서울특별시 종로구 종로46길 28,1,유부김밥,4000,4000
서울특별시,종로구,한식,진미김밥,서울특별시 종로구 종로46길 28,2,묵은지참치김밥,6000,6000
서울특별시,종로구,한식,옛촌,서울특별시 종로구 종로44길 94,1,돼지갈비김치찜,13000,13000
서울특별시,종로구,한식,옛촌,서울특별시 종로구 종로44길 94,2,동태탕,11000,11000
서울특별시,종로구,한식,옛촌,서울특별시 종로구 종로44길 94,3,제육볶음,10000,10000
서울특별시,종로구,기타요식업,스윗샐러드,"서울특별시 종로구 종로1길 50, 지하1층",1,버섯샐러드,8500,8500
서울특별시,종로구,기타요식업,스윗샐러드,"서울특별시 종로구 종로1길 50, 지하1층",2,닭가슴살샐러드,9500,9500
서울특별시,종로구,한식,종가대박집,서울특별시 종로구 종로 307,1,암퇘지삼겹살(170g),14000,14000
서울특별시,종로구,한식,종가대박집,서울특별시 종로구 종로 307,2,대박삼겹살(110g),5500,5500
서울특별시,종로구,한식,꽃보다예쁜한미영꽃백숙,서울특별시 종로구 창신길 18,1,능이영계탕앤찰밥,15000,15000
서울특별시,종로구,한식,꽃보다예쁜한미영꽃백숙,서울특별시 종로구 창신길 18,2,능이반계탕앤찰밥,9000,9000
서울특별시,종로구,기타비요식업,정사진,"서울특별시 종로구 창덕궁1길 41, 2층",1,증명사진,25000,25000
서울특별시,종로구,기타비요식업,정사진,"서울특별시 종로구 창덕궁1길 41, 2층",2,가족사진(3명),120000,120000
서울특별시,종로구,한식,금하낙지마당,서울특별시 종로구 종로35길 40,1,낙지볶음,11000,11000
서울특별시,종로구,한식,금하낙지마당,서울특별시 종로구 종로35길 40,2,낙지철판볶음(중),45000,45000
서울특별시,종로구,한식,백제고기집,서울특별시 종로구 종로35길 31,1,육회(500g),42000,42000
서울특별시,종로구,한식,백제고기집,서울특별시 종로구 종로35길 31,2,차돌박이(500g),50000,50000
서울특별시,종로구,한식,복코돼지,서울특별시 종로구 종로 232,1,김치찌개(점심),8000,8000
서울특별시,종로구,한식,복코돼지,서울특별시 종로구 종로 232,2,황태해장국(점심),8000,8000
서울특별시,종로구,한식,복코돼지,서울특별시 종로구 종로 232,3,제육볶음(점심),8000,8000
서울특별시,종로구,한식,국수전문점,서울특별시 종로구 종로 246,1,잔치국수,5000,5000
서울특별시,종로구,한식,국수전문점,서울특별시 종로구 종로 246,2,비빔국수,6000,6000
서울특별시,종로구,중식,남도식당,서울특별시 종로구 종로 374-1,1,짜장면,3500,3500
서울특별시,종로구,중식,남도식당,서울특별시 종로구 종로 374-1,2,우동,3500,3500
서울특별시,종로구,중식,남도식당,서울특별시 종로구 종로 374-1,3,탕수육,4000,4000
서울특별시,종로구,한식,장원식당,서울특별시 종로구 창신5나길 3,1,우거지뼈해장국,8000,8000
서울특별시,종로구,한식,장원식당,서울특별시 종로구 창신5나길 3,2,잔치/비빔국수,6000,6000
서울특별시,종로구,한식,장원식당,서울특별시 종로구 창신5나길 3,3,회냉면,8000,8000
서울특별시,종로구,한식,동대문 한국통닭,서울특별시 종로구 종로 304,1,통닭 1마리,4500,4500
서울특별시,종로구,한식,동대문 한국통닭,서울특별시 종로구 종로 304,2,통닭 2마리,8000,8000
서울특별시,종로구,한식,동대문 한국통닭,서울특별시 종로구 종로 304,3,통닭 3마리,11000,11000
서울특별시,종로구,중식,중국,서울특별시 종로구 자하문로33길 2,1,짜장면,6000,6000
서울특별시,종로구,중식,중국,서울특별시 종로구 자하문로33길 2,2,짬뽕,8000,8000
서울특별시,종로구,중식,중국,서울특별시 종로구 자하문로33길 2,3,탕수육,22000,22000
서울특별시,종로구,기타요식업,샐러드하우스,"서울특별시 종로구 새문안로5가길 28, 지층 119호",1,에그듬뿍샌드위치,5500,5500
서울특별시,종로구,기타요식업,샐러드하우스,"서울특별시 종로구 새문안로5가길 28, 지층 119호",2,그린샐러드,7000,7000
서울특별시,종로구,기타요식업,샐러드하우스,"서울특별시 종로구 새문안로5가길 28, 지층 119호",3,닭가슴살샐러드,7000,7000
서울특별시,종로구,일식,카츠연,"서울특별시 종로구 삼봉로 81, 지층 136호",1,등심돈카츠정식,9500,9500
서울특별시,종로구,일식,카츠연,"서울특별시 종로구 삼봉로 81, 지층 136호",2,카레카츠정식,10500,10500
서울특별시,종로구,한식,육미,서울특별시 종로구 종로9길 18,1,쭈꾸미덮밥(점심),9000,9000
서울특별시,종로구,한식,육미,서울특별시 종로구 종로9길 18,2,해물순두부탕(점심),7000,7000
서울특별시,종로구,한식,육미,서울특별시 종로구 종로9길 18,3,고등어/굴비구이(점심),9000,9000
서울특별시,종로구,한식,불백당,서울특별시 종로구 우정국로2길 34,1,고추장불백,5500,5500
서울특별시,종로구,한식,불백당,서울특별시 종로구 우정국로2길 34,2,갈비양념불백,5500,5500
서울특별시,종로구,한식,불백당,서울특별시 종로구 우정국로2길 34,3,오삼불백,6500,6500
서울특별시,종로구,한식,수인인사동닭한마리,서울특별시 종로구 인사동10길 23-8,1,삼계탕,13000,13000
서울특별시,종로구,숙박업,호텔 컬리넌,서울특별시 종로구 수표로26길 6,1,스탠다드(월~목),50000,50000
서울특별시,종로구,숙박업,호텔 컬리넌,서울특별시 종로구 수표로26길 6,2,스탠다드(금),70000~80000,70000
서울특별시,종로구,숙박업,호텔 컬리넌,서울특별시 종로구 수표로26길 6,3,스탠다드(토),100000~110000,100000
서울특별시,종로구,한식,완판생국수,서울특별시 종로구 종로 258,1,멸치국수,6000,6000
서울특별시,종로구,한식,완판생국수,서울특별시 종로구 종로 258,2,콩국수,9000,9000
서울특별시,종로구,한식,청년밥상문간 슬로우점,"서울특별시 종로구 동숭3길 33, 지하1층",1,김치찌개,3000,3000
서울특별시,종로구,한식,동문식당,서울특별시 종로구 종로 300-1,1,콩나물비빔밥,5000,5000
서울특별시,종로구,한식,동문식당,서울특별시 종로구 종로 300-1,2,소고기콩나물밥,7000,7000
서울특별시,종로구,한식,창신숯불돼지갈비,서울특별시 종로구 종로 322-11,1,돼지갈비정식,10000,10000
서울특별시,종로구,한식,창신숯불돼지갈비,서울특별시 종로구 종로 322-11,2,생선구이정식,10000,10000
서울특별시,종로구,기타요식업,착한커피공장,서울특별시 종로구 자하문로7길 66,1,아메리카노,2000,2000
서울특별시,종로구,기타요식업,착한커피공장,서울특별시 종로구 자하문로7길 66,2,카페라떼,3500,3500
